week_date,time_idx,deaths,log_deaths,year,week_of_year,series_id,total_trials,violent_crime_prop_smooth,property_crime_prop_smooth,conviction_rate_smooth,death_sentence_rate_smooth,transport_rate_smooth,avg_punishment_score_smooth,disease_sentiment,hardship_sentiment,overall_distress_sentiment,conviction_rate_smooth_lag4w,hardship_sentiment_lag4w,violent_crime_prop_smooth_std,property_crime_prop_smooth_std,conviction_rate_smooth_std,death_sentence_rate_smooth_std,transport_rate_smooth_std,avg_punishment_score_smooth_std,disease_sentiment_std,hardship_sentiment_std,overall_distress_sentiment_std,conviction_rate_smooth_lag4w_std,hardship_sentiment_lag4w_std
1802-07-05,6496,325.0,5.786897381366708,1802,27,London,90.0,0.0734721714772866,0.9249750334916576,0.6819655116050998,0.10203212330871897,0.40396513534811407,0.0,0.712572064002355,0.710421355565389,0.712572064002355,0.6726487414187643,0.7109900291760762,0.2530832097740654,0.9233396245182474,0.8231547840194783,0.0868869429556472,0.5538293999869291,0.0,0.833040135362818,0.833272080546932,0.833040135362818,0.7968188329232242,0.835502959324351
1802-07-12,6497,379.0,5.940171252720432,1802,28,London,90.0,0.0734721714772866,0.9249750334916576,0.6819655116050998,0.10203212330871897,0.40396513534811407,0.0,0.712572064002355,0.710421355565389,0.712572064002355,0.6726487414187643,0.7109900291760762,0.2530832097740654,0.9233396245182474,0.8231547840194783,0.0868869429556472,0.5538293999869291,0.0,0.833040135362818,0.833272080546932,0.833040135362818,0.7968188329232242,0.835502959324351
1802-07-19,6498,327.0,5.793013608384144,1802,29,London,90.0,0.0734721714772866,0.9249750334916576,0.6819655116050998,0.10203212330871897,0.40396513534811407,0.0,0.712572064002355,0.710421355565389,0.712572064002355,0.0,0.0,0.2530832097740654,0.9233396245182474,0.8231547840194783,0.0868869429556472,0.5538293999869291,0.0,0.833040135362818,0.833272080546932,0.833040135362818,-1.1731786124250538,-1.1980947343674035
1802-07-26,6499,343.0,5.840641657373398,1802,30,London,90.0,0.0734721714772866,0.9249750334916576,0.6819655116050998,0.10203212330871897,0.40396513534811407,0.0,0.712572064002355,0.710421355565389,0.712572064002355,0.0,0.0,0.2530832097740654,0.9233396245182474,0.8231547840194783,0.0868869429556472,0.5538293999869291,0.0,0.833040135362818,0.833272080546932,0.833040135362818,-1.1731786124250538,-1.1980947343674035
1802-08-02,6500,283.0,5.648974238161206,1802,31,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819655116050998,0.710421355565389,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8241050111850986,0.8338764198572686
1802-08-09,6501,321.0,5.7745515455444085,1802,32,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819655116050998,0.710421355565389,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8241050111850986,0.8338764198572686
1802-08-16,6502,253.0,5.537334267018537,1802,33,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819655116050998,0.710421355565389,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8241050111850986,0.8338764198572686
1802-08-23,6503,332.0,5.808142489980444,1802,34,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819655116050998,0.710421355565389,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,0.8241050111850986,0.8338764198572686
1802-08-30,6504,293.0,5.683579767338681,1802,35,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8901058966296229,-1.1935588563288932,-1.1739631373162143,-0.8596117911698072,-0.8561380653818903,0.0,-1.1989552148187497,-1.1989417982646298,-1.1989552148187497,-1.1731786124250538,-1.1980947343674035
1802-09-06,6505,392.0,5.973809611869261,1802,36,London,161.0,0.07214524249540301,0.9246241101245478,0.6783669598566009,0.10865150865150858,0.38428428428428435,0.0,0.7121587428987396,0.7101268731289029,0.7121587428987396,0.0,0.0,0.23243687897207446,0.9225365010653644,0.8126165206242135,0.14829152461550535,0.48513693803261615,0.0,0.8318614944882923,0.8324296913228397,0.8318614944882923,-1.1731786124250538,-1.1980947343674035
