week_date,time_idx,deaths,log_deaths,year,week_of_year,series_id,total_trials,violent_crime_prop,property_crime_prop,conviction_rate,death_sentence_rate,transport_rate,avg_punishment_score,overall_fear_sentiment,violent_crime_sentiment,property_crime_sentiment,property_crime_sentiment_lag4w,total_trials_std,violent_crime_prop_std,property_crime_prop_std,conviction_rate_std,death_sentence_rate_std,transport_rate_std,avg_punishment_score_std,overall_fear_sentiment_std,violent_crime_sentiment_std,property_crime_sentiment_std,property_crime_sentiment_lag4w_std
1777-03-24,5177,402.0,5.998936561946683,1777,13,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813103673888035,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8347781180210914
1777-03-31,5178,462.0,6.137727054086234,1777,14,London,83.0,0.0963855421686747,0.9036144578313253,0.5783132530120482,0.125,0.0,1.9375,0.6848163231309637,0.7010287046432495,0.68308700243632,0.6813103673888035,0.3078517621331934,0.44629832020022964,0.874853693315483,0.5093208523978972,0.24550613697630447,-0.8377627907067745,0.1210645841971377,0.8471430505522073,0.9432876888419541,0.8394514760298946,0.8347781180210914
1777-04-07,5179,452.0,6.115892125483034,1777,15,London,83.0,0.0963855421686747,0.9036144578313253,0.5783132530120482,0.125,0.0,1.9375,0.6848163231309637,0.7010287046432495,0.68308700243632,0.0,0.3078517621331934,0.44629832020022964,0.874853693315483,0.5093208523978972,0.24550613697630447,-0.8377627907067745,0.1210645841971377,0.8471430505522073,0.9432876888419541,0.8394514760298946,-1.1916072211869821
1777-04-14,5180,436.0,6.07993319509559,1777,16,London,83.0,0.0963855421686747,0.9036144578313253,0.5783132530120482,0.125,0.0,1.9375,0.6848163231309637,0.7010287046432495,0.68308700243632,0.0,0.3078517621331934,0.44629832020022964,0.874853693315483,0.5093208523978972,0.24550613697630447,-0.8377627907067745,0.1210645841971377,0.8471430505522073,0.9432876888419541,0.8394514760298946,-1.1916072211869821
1777-04-21,5181,432.0,6.07073772800249,1777,17,London,83.0,0.0963855421686747,0.9036144578313253,0.5783132530120482,0.125,0.0,1.9375,0.6848163231309637,0.7010287046432495,0.68308700243632,0.0,0.3078517621331934,0.44629832020022964,0.874853693315483,0.5093208523978972,0.24550613697630447,-0.8377627907067745,0.1210645841971377,0.8471430505522073,0.9432876888419541,0.8394514760298946,-1.1916072211869821
1777-04-28,5182,505.0,6.226536669287466,1777,18,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68308700243632,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8400622695410643
1777-05-05,5183,417.0,6.035481432524756,1777,19,London,47.0,0.06382978723404255,0.9148936170212766,0.5106382978723404,0.041666666666666664,0.0,2.0833333333333335,0.6839203200441726,0.6511447032292684,0.6874735064284746,0.68308700243632,-0.1567864974177254,0.057639447371584496,0.9005604013201544,0.31387542716172245,-0.4139770833828855,-0.8377627907067745,0.20954497296189004,0.8444678266446027,0.7920048703449736,0.8524994971130914,0.8400622695410643
1777-05-12,5184,358.0,5.883322388488279,1777,20,London,47.0,0.06382978723404255,0.9148936170212766,0.5106382978723404,0.041666666666666664,0.0,2.0833333333333335,0.6839203200441726,0.6511447032292684,0.6874735064284746,0.68308700243632,-0.1567864974177254,0.057639447371584496,0.9005604013201544,0.31387542716172245,-0.4139770833828855,-0.8377627907067745,0.20954497296189004,0.8444678266446027,0.7920048703449736,0.8524994971130914,0.8400622695410643
1777-05-19,5185,387.0,5.961005339623274,1777,21,London,47.0,0.06382978723404255,0.9148936170212766,0.5106382978723404,0.041666666666666664,0.0,2.0833333333333335,0.6839203200441726,0.6511447032292684,0.6874735064284746,0.68308700243632,-0.1567864974177254,0.057639447371584496,0.9005604013201544,0.31387542716172245,-0.4139770833828855,-0.8377627907067745,0.20954497296189004,0.8444678266446027,0.7920048703449736,0.8524994971130914,0.8400622695410643
1777-05-26,5186,378.0,5.937536205082426,1777,22,London,47.0,0.06382978723404255,0.9148936170212766,0.5106382978723404,0.041666666666666664,0.0,2.0833333333333335,0.6839203200441726,0.6511447032292684,0.6874735064284746,0.0,-0.1567864974177254,0.057639447371584496,0.9005604013201544,0.31387542716172245,-0.4139770833828855,-0.8377627907067745,0.20954497296189004,0.8444678266446027,0.7920048703449736,0.8524994971130914,-1.1916072211869821
1777-06-02,5187,365.0,5.902633333401366,1777,23,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874735064284746,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8531088160278685
1777-06-09,5188,479.0,6.173786103901937,1777,24,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874735064284746,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8531088160278685
1777-06-16,5189,373.0,5.924255797414532,1777,25,London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874735064284746,-0.7633975584980917,-0.7043767678593809,-1.1846041638769444,-1.160849145074868,-0.7437186935624805,-0.8377627907067745,-1.0544605808202852,-1.1975340571113953,-1.182716546575983,-1.1924476457737019,0.8531088160278685
1777-06-23,5190,370.0,5.916202062607435,1777,26,London,78.0,0.038461538461538464,0.9487179487179487,0.5,0.20512820512820512,0.0,2.1794871794871793,0.6989338413262979,0.6386549472808838,0.7018839555817682,0.6874735064284746,0.2433186705288991,-0.24521315098944013,0.977650564136028,0.28315199857346024,0.8796246180909102,-0.8377627907067745,0.26788369082875946,0.8892941577849475,0.7541272857757154,0.895364577073535,0.8531088160278685
1777-06-30,5191,315.0,5.755742213586912,1777,27,London,78.0,0.038461538461538464,0.9487179487179487,0.5,0.20512820512820512,0.0,2.1794871794871793,0.6989338413262979,0.6386549472808838,0.7018839555817682,0.0,0.2433186705288991,-0.24521315098944013,0.977650564136028,0.28315199857346024,0.8796246180909102,-0.8377627907067745,0.26788369082875946,0.8892941577849475,0.7541272857757154,0.895364577073535,-1.1916072211869821
1777-07-07,5192,410.0,6.018593214496234,1777,28,London,78.0,0.038461538461538464,0.9487179487179487,0.5,0.20512820512820512,0.0,2.1794871794871793,0.6989338413262979,0.6386549472808838,0.7018839555817682,0.0,0.2433186705288991,-0.24521315098944013,0.977650564136028,0.28315199857346024,0.8796246180909102,-0.8377627907067745,0.26788369082875946,0.8892941577849475,0.7541272857757154,0.895364577073535,-1.1916072211869821
