week_date,time_idx,deaths,year,week_of_year,series_id,fear_score_weekly_mean,fear_score_weekly_mean_lag4w,feature_std,feature_lag_std
1773-12-27,5008,528.0,1773,52,London,0.6577469706535339,0.6626132726669312,-0.09345852097811004,0.3446671682473424
1774-01-03,5009,421.0,1774,1,London,0.649436354637146,0.6626132726669312,-0.8388051194875255,0.3446671682473424
1774-01-10,5010,352.0,1774,2,London,0.649436354637146,0.6626132726669312,-0.8388051194875255,0.3446671682473424
1774-01-17,5011,351.0,1774,3,London,0.649436354637146,0.6626132726669312,-0.8388051194875255,0.3446671682473424
1774-01-24,5012,423.0,1774,4,London,0.649436354637146,0.6577469706535339,-0.8388051194875255,-0.09217993366061498
1774-01-31,5013,497.0,1774,5,London,0.6577469706535339,0.649436354637146,-0.09345852097811004,-0.8382225162693455
1774-02-07,5014,446.0,1774,6,London,0.6487793922424316,0.649436354637146,-0.8977255034017095,-0.8382225162693455
1774-02-14,5015,362.0,1774,7,London,0.6487793922424316,0.649436354637146,-0.8977255034017095,-0.8382225162693455
1774-02-21,5016,528.0,1774,8,London,0.6487793922424316,0.649436354637146,-0.8977255034017095,-0.8382225162693455
1774-02-28,5017,466.0,1774,9,London,0.6487793922424316,0.6577469706535339,-0.8977255034017095,-0.09217993366061498
1774-03-14,5019,456.0,1774,11,London,0.6577469706535339,0.6487793922424316,-0.09345852097811004,-0.8971979184131852
1774-03-21,5020,365.0,1774,12,London,0.6577469706535339,0.6487793922424316,-0.09345852097811004,-0.8971979184131852
1774-03-28,5021,387.0,1774,13,London,0.6577469706535339,0.6487793922424316,-0.09345852097811004,-0.8971979184131852
1774-04-04,5022,373.0,1774,14,London,0.6527502536773682,0.6487793922424316,-0.5415944948403826,-0.8971979184131852
1774-04-11,5023,394.0,1774,15,London,0.6527502536773682,0.6577469706535339,-0.5415944948403826,-0.09217993366061498
1774-04-18,5024,346.0,1774,16,London,0.6527502536773682,0.6577469706535339,-0.5415944948403826,-0.09217993366061498
1774-04-25,5025,496.0,1774,17,London,0.6527502536773682,0.6577469706535339,-0.5415944948403826,-0.09217993366061498
1774-05-02,5026,465.0,1774,18,London,0.6577469706535339,0.6527502536773682,-0.09345852097811004,-0.5407343645370646
1774-05-09,5027,425.0,1774,19,London,0.6653949618339539,0.6527502536773682,0.5924598514403977,-0.5407343645370646
1774-05-16,5028,416.0,1774,20,London,0.6653949618339539,0.6527502536773682,0.5924598514403977,-0.5407343645370646
1774-05-23,5029,486.0,1774,21,London,0.6653949618339539,0.6527502536773682,0.5924598514403977,-0.5407343645370646
1774-05-30,5030,323.0,1774,22,London,0.6653949618339539,0.6577469706535339,0.5924598514403977,-0.09217993366061498
1774-06-06,5031,357.0,1774,23,London,0.6577469706535339,0.6653949618339539,-0.09345852097811004,0.5943789304185323
1774-06-13,5032,422.0,1774,24,London,0.6577469706535339,0.6653949618339539,-0.09345852097811004,0.5943789304185323
1774-06-20,5033,333.0,1774,25,London,0.6577469706535339,0.6653949618339539,-0.09345852097811004,0.5943789304185323
1774-06-27,5034,387.0,1774,26,London,0.672136664390564,0.6653949618339539,1.197096747047513,0.5943789304185323
1774-07-04,5035,288.0,1774,27,London,0.672136664390564,0.6577469706535339,1.197096747047513,-0.09217993366061498
1774-07-11,5036,424.0,1774,28,London,0.672136664390564,0.6577469706535339,1.197096747047513,-0.09217993366061498
1774-07-18,5037,290.0,1774,29,London,0.672136664390564,0.6577469706535339,1.197096747047513,-0.09217993366061498
1774-07-25,5038,297.0,1774,30,London,0.6577469706535339,0.672136664390564,-0.09345852097811004,1.1995804192847344
1774-08-01,5039,298.0,1774,31,London,0.6577469706535339,0.672136664390564,-0.09345852097811004,1.1995804192847344
1774-08-08,5040,337.0,1774,32,London,0.6577469706535339,0.672136664390564,-0.09345852097811004,1.1995804192847344
1774-08-15,5041,294.0,1774,33,London,0.6577469706535339,0.672136664390564,-0.09345852097811004,1.1995804192847344
1774-08-22,5042,299.0,1774,34,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1774-08-29,5043,492.0,1774,35,London,0.657942533493042,0.6577469706535339,-0.075919255906214,-0.09217993366061498
1774-09-05,5044,301.0,1774,36,London,0.657942533493042,0.6577469706535339,-0.075919255906214,-0.09217993366061498
1774-09-12,5045,375.0,1774,37,London,0.657942533493042,0.6577469706535339,-0.075919255906214,-0.09217993366061498
1774-09-19,5046,337.0,1774,38,London,0.657942533493042,0.6577469706535339,-0.075919255906214,-0.09217993366061498
1774-09-26,5047,484.0,1774,39,London,0.6577469706535339,0.657942533493042,-0.09345852097811004,-0.07462429090667394
1774-10-03,5048,416.0,1774,40,London,0.6577469706535339,0.657942533493042,-0.09345852097811004,-0.07462429090667394
1774-10-10,5049,433.0,1774,41,London,0.6484220623970032,0.657942533493042,-0.9297730176065303,-0.07462429090667394
1774-10-17,5050,407.0,1774,42,London,0.6484220623970032,0.657942533493042,-0.9297730176065303,-0.07462429090667394
1774-10-24,5051,417.0,1774,43,London,0.6484220623970032,0.6577469706535339,-0.9297730176065303,-0.09217993366061498
1774-10-31,5052,309.0,1774,44,London,0.6484220623970032,0.6577469706535339,-0.9297730176065303,-0.09217993366061498
1774-11-07,5053,484.0,1774,45,London,0.6577469706535339,0.6484220623970032,-0.09345852097811004,-0.9292753577029983
1774-11-14,5054,302.0,1774,46,London,0.6577469706535339,0.6484220623970032,-0.09345852097811004,-0.9292753577029983
1774-11-21,5055,519.0,1774,47,London,0.6577469706535339,0.6484220623970032,-0.09345852097811004,-0.9292753577029983
1774-11-28,5056,387.0,1774,48,London,0.658967137336731,0.6484220623970032,0.0159734495451401,-0.9292753577029983
1774-12-05,5057,413.0,1774,49,London,0.658967137336731,0.6577469706535339,0.0159734495451401,-0.09217993366061498
1774-12-12,5058,415.0,1774,50,London,0.658967137336731,0.6577469706535339,0.0159734495451401,-0.09217993366061498
1774-12-19,5059,493.0,1774,51,London,0.658967137336731,0.6577469706535339,0.0159734495451401,-0.09217993366061498
1774-12-26,5060,555.0,1774,52,London,0.6577469706535339,0.658967137336731,-0.09345852097811004,0.01735422141891168
1775-01-02,5061,413.0,1775,1,London,0.6498159766197205,0.658967137336731,-0.8047583108185509,0.01735422141891168
1775-01-09,5062,352.0,1775,2,London,0.6498159766197205,0.658967137336731,-0.8047583108185509,0.01735422141891168
1775-01-16,5063,440.0,1775,3,London,0.6498159766197205,0.658967137336731,-0.8047583108185509,0.01735422141891168
1775-01-23,5064,443.0,1775,4,London,0.6498159766197205,0.6577469706535339,-0.8047583108185509,-0.09217993366061498
1775-01-30,5065,470.0,1775,5,London,0.6577469706535339,0.6498159766197205,-0.09345852097811004,-0.8041439156293423
1775-02-06,5066,323.0,1775,6,London,0.6709418296813965,0.6498159766197205,1.0899367020517103,-0.8041439156293423
1775-02-13,5067,481.0,1775,7,London,0.6709418296813965,0.6498159766197205,1.0899367020517103,-0.8041439156293423
1775-02-20,5068,438.0,1775,8,London,0.6709418296813965,0.6498159766197205,1.0899367020517103,-0.8041439156293423
1775-02-27,5069,379.0,1775,9,London,0.6709418296813965,0.6577469706535339,1.0899367020517103,-0.09217993366061498
1775-03-06,5070,321.0,1775,10,London,0.6577469706535339,0.6709418296813965,-0.09345852097811004,1.0923203111940603
1775-03-13,5071,349.0,1775,11,London,0.6577469706535339,0.6709418296813965,-0.09345852097811004,1.0923203111940603
1775-03-20,5072,405.0,1775,12,London,0.6577469706535339,0.6709418296813965,-0.09345852097811004,1.0923203111940603
1775-03-27,5073,336.0,1775,13,London,0.6577469706535339,0.6709418296813965,-0.09345852097811004,1.0923203111940603
1775-04-03,5074,326.0,1775,14,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1775-04-10,5075,372.0,1775,15,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1775-04-17,5076,459.0,1775,16,London,0.6433836221694946,0.6577469706535339,-1.3816509864551874,-0.09217993366061498
1775-04-24,5077,411.0,1775,17,London,0.6433836221694946,0.6577469706535339,-1.3816509864551874,-0.09217993366061498
1775-05-01,5078,339.0,1775,18,London,0.6433836221694946,0.6577469706535339,-1.3816509864551874,-0.09217993366061498
1775-05-08,5079,369.0,1775,19,London,0.6433836221694946,0.6577469706535339,-1.3816509864551874,-0.09217993366061498
1775-05-15,5080,376.0,1775,20,London,0.6577469706535339,0.6433836221694946,-0.09345852097811004,-1.3815752777375578
1775-05-22,5081,329.0,1775,21,London,0.6613542437553406,0.6433836221694946,0.23006367413043857,-1.3815752777375578
1775-05-29,5082,366.0,1775,22,London,0.6613542437553406,0.6433836221694946,0.23006367413043857,-1.3815752777375578
1775-06-05,5083,288.0,1775,23,London,0.6613542437553406,0.6433836221694946,0.23006367413043857,-1.3815752777375578
1775-06-12,5084,360.0,1775,24,London,0.6613542437553406,0.6577469706535339,0.23006367413043857,-0.09217993366061498
1775-06-19,5085,370.0,1775,25,London,0.6577469706535339,0.6613542437553406,-0.09345852097811004,0.23164435755197618
1775-06-26,5086,388.0,1775,26,London,0.6577469706535339,0.6613542437553406,-0.09345852097811004,0.23164435755197618
1775-07-03,5087,458.0,1775,27,London,0.6549943089485168,0.6613542437553406,-0.34033396735125926,0.23164435755197618
1775-07-10,5088,337.0,1775,28,London,0.6549943089485168,0.6613542437553406,-0.34033396735125926,0.23164435755197618
1775-07-17,5089,396.0,1775,29,London,0.6549943089485168,0.6577469706535339,-0.34033396735125926,-0.09217993366061498
1775-07-24,5090,341.0,1775,30,London,0.6549943089485168,0.6577469706535339,-0.34033396735125926,-0.09217993366061498
1775-07-31,5091,326.0,1775,31,London,0.6577469706535339,0.6549943089485168,-0.09345852097811004,-0.33928590551751986
1775-08-07,5092,349.0,1775,32,London,0.6577469706535339,0.6549943089485168,-0.09345852097811004,-0.33928590551751986
1775-08-14,5093,434.0,1775,33,London,0.6577469706535339,0.6549943089485168,-0.09345852097811004,-0.33928590551751986
1775-08-21,5094,415.0,1775,34,London,0.6577469706535339,0.6549943089485168,-0.09345852097811004,-0.33928590551751986
1775-08-28,5095,434.0,1775,35,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1775-09-04,5096,378.0,1775,36,London,0.6600457429885864,0.6577469706535339,0.1127093656503003,-0.09217993366061498
1775-09-11,5097,381.0,1775,37,London,0.6600457429885864,0.6577469706535339,0.1127093656503003,-0.09217993366061498
1775-09-18,5098,435.0,1775,38,London,0.6600457429885864,0.6577469706535339,0.1127093656503003,-0.09217993366061498
1775-09-25,5099,399.0,1775,39,London,0.6600457429885864,0.6577469706535339,0.1127093656503003,-0.09217993366061498
1775-10-02,5100,416.0,1775,40,London,0.6577469706535339,0.6600457429885864,-0.09345852097811004,0.11418046685485103
1775-10-09,5101,398.0,1775,41,London,0.6606429815292358,0.6600457429885864,0.16627335102683133,0.11418046685485103
1775-10-16,5102,324.0,1775,42,London,0.6606429815292358,0.6600457429885864,0.16627335102683133,0.11418046685485103
1775-10-23,5103,337.0,1775,43,London,0.6606429815292358,0.6600457429885864,0.16627335102683133,0.11418046685485103
1775-10-30,5104,362.0,1775,44,London,0.6606429815292358,0.6577469706535339,0.16627335102683133,-0.09217993366061498
1775-11-06,5105,360.0,1775,45,London,0.6577469706535339,0.6606429815292358,-0.09345852097811004,0.16779446880379623
1775-11-13,5106,343.0,1775,46,London,0.6577469706535339,0.6606429815292358,-0.09345852097811004,0.16779446880379623
1775-11-20,5107,403.0,1775,47,London,0.6577469706535339,0.6606429815292358,-0.09345852097811004,0.16779446880379623
1775-11-27,5108,503.0,1775,48,London,0.667648434638977,0.6606429815292358,0.7945650006550192,0.16779446880379623
1775-12-04,5109,545.0,1775,49,London,0.667648434638977,0.6577469706535339,0.7945650006550192,-0.09217993366061498
1775-12-11,5110,519.0,1775,50,London,0.667648434638977,0.6577469706535339,0.7945650006550192,-0.09217993366061498
1775-12-18,5111,508.0,1775,51,London,0.667648434638977,0.6577469706535339,0.7945650006550192,-0.09217993366061498
1775-12-25,5112,524.0,1775,52,London,0.6577469706535339,0.667648434638977,-0.09345852097811004,0.7966727998480504
1776-01-01,5113,383.0,1776,1,London,0.6562763452529907,0.667648434638977,-0.2253531528339134,0.7966727998480504
1776-01-08,5114,314.0,1776,2,London,0.6562763452529907,0.667648434638977,-0.2253531528339134,0.7966727998480504
1776-01-15,5115,511.0,1776,3,London,0.6562763452529907,0.667648434638977,-0.2253531528339134,0.7966727998480504
1776-01-22,5116,439.0,1776,4,London,0.6562763452529907,0.6577469706535339,-0.2253531528339134,-0.09217993366061498
1776-01-29,5117,509.0,1776,5,London,0.6577469706535339,0.6562763452529907,-0.09345852097811004,-0.2241977250863959
1776-02-05,5118,425.0,1776,6,London,0.6577469706535339,0.6562763452529907,-0.09345852097811004,-0.2241977250863959
1776-02-12,5119,484.0,1776,7,London,0.6877762079238892,0.6562763452529907,2.599746147743842,-0.2241977250863959
1776-02-19,5120,546.0,1776,8,London,0.6877762079238892,0.6562763452529907,2.599746147743842,-0.2241977250863959
1776-02-26,5121,576.0,1776,9,London,0.6877762079238892,0.6577469706535339,2.599746147743842,-0.09217993366061498
1776-03-04,5122,365.0,1776,10,London,0.6877762079238892,0.6577469706535339,2.599746147743842,-0.09217993366061498
1776-03-11,5123,406.0,1776,11,London,0.6577469706535339,0.6877762079238892,-0.09345852097811004,2.603539575310666
1776-03-18,5124,402.0,1776,12,London,0.6577469706535339,0.6877762079238892,-0.09345852097811004,2.603539575310666
1776-03-25,5125,443.0,1776,13,London,0.6577469706535339,0.6877762079238892,-0.09345852097811004,2.603539575310666
1776-04-01,5126,423.0,1776,14,London,0.6577469706535339,0.6877762079238892,-0.09345852097811004,2.603539575310666
1776-04-08,5127,402.0,1776,15,London,0.6585494875907898,0.6577469706535339,-0.021483920268567765,-0.09217993366061498
1776-04-15,5128,325.0,1776,16,London,0.6585494875907898,0.6577469706535339,-0.021483920268567765,-0.09217993366061498
1776-04-22,5129,354.0,1776,17,London,0.6585494875907898,0.6577469706535339,-0.021483920268567765,-0.09217993366061498
1776-04-29,5130,348.0,1776,18,London,0.6585494875907898,0.6577469706535339,-0.021483920268567765,-0.09217993366061498
1776-05-06,5131,471.0,1776,19,London,0.6577469706535339,0.6585494875907898,-0.09345852097811004,-0.02013812505376886
1776-05-13,5132,269.0,1776,20,London,0.6576881408691406,0.6585494875907898,-0.09873473390891205,-0.02013812505376886
1776-05-20,5133,332.0,1776,21,London,0.6576881408691406,0.6585494875907898,-0.09873473390891205,-0.02013812505376886
1776-05-27,5134,311.0,1776,22,London,0.6576881408691406,0.6585494875907898,-0.09873473390891205,-0.02013812505376886
1776-06-03,5135,429.0,1776,23,London,0.6576881408691406,0.6577469706535339,-0.09873473390891205,-0.09217993366061498
1776-06-10,5136,227.0,1776,24,London,0.6577469706535339,0.6576881408691406,-0.09345852097811004,-0.09746107337355
1776-06-17,5137,343.0,1776,25,London,0.6577469706535339,0.6576881408691406,-0.09345852097811004,-0.09746107337355
1776-06-24,5138,361.0,1776,26,London,0.6577469706535339,0.6576881408691406,-0.09345852097811004,-0.09746107337355
1776-07-01,5139,371.0,1776,27,London,0.648835301399231,0.6576881408691406,-0.8927112301199545,-0.09746107337355
1776-07-08,5140,375.0,1776,28,London,0.648835301399231,0.6577469706535339,-0.8927112301199545,-0.09217993366061498
1776-07-15,5141,254.0,1776,29,London,0.648835301399231,0.6577469706535339,-0.8927112301199545,-0.09217993366061498
1776-07-22,5142,242.0,1776,30,London,0.648835301399231,0.6577469706535339,-0.8927112301199545,-0.09217993366061498
1776-07-29,5143,357.0,1776,31,London,0.6577469706535339,0.648835301399231,-0.09345852097811004,-0.8921789629413179
1776-08-05,5144,248.0,1776,32,London,0.6577469706535339,0.648835301399231,-0.09345852097811004,-0.8921789629413179
1776-08-12,5145,325.0,1776,33,London,0.6577469706535339,0.648835301399231,-0.09345852097811004,-0.8921789629413179
1776-08-19,5146,298.0,1776,34,London,0.6577469706535339,0.648835301399231,-0.09345852097811004,-0.8921789629413179
1776-08-26,5147,342.0,1776,35,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1776-09-02,5148,317.0,1776,36,London,0.6729674339294434,0.6577469706535339,1.2716052129335496,-0.09217993366061498
1776-09-09,5149,279.0,1776,37,London,0.6729674339294434,0.6577469706535339,1.2716052129335496,-0.09217993366061498
1776-09-16,5150,382.0,1776,38,London,0.6729674339294434,0.6577469706535339,1.2716052129335496,-0.09217993366061498
1776-09-23,5151,280.0,1776,39,London,0.6729674339294434,0.6577469706535339,1.2716052129335496,-0.09217993366061498
1776-09-30,5152,331.0,1776,40,London,0.6577469706535339,0.6729674339294434,-0.09345852097811004,1.2741584591215007
1776-10-07,5153,324.0,1776,41,London,0.6544330716133118,0.6729674339294434,-0.3906691456252529,1.2741584591215007
1776-10-14,5154,289.0,1776,42,London,0.6544330716133118,0.6729674339294434,-0.3906691456252529,1.2741584591215007
1776-10-21,5155,256.0,1776,43,London,0.6544330716133118,0.6729674339294434,-0.3906691456252529,1.2741584591215007
1776-10-28,5156,347.0,1776,44,London,0.6544330716133118,0.6577469706535339,-0.3906691456252529,-0.09217993366061498
1776-11-04,5157,298.0,1776,45,London,0.6577469706535339,0.6544330716133118,-0.09345852097811004,-0.38966808539289594
1776-11-11,5158,308.0,1776,46,London,0.6577469706535339,0.6544330716133118,-0.09345852097811004,-0.38966808539289594
1776-11-18,5159,323.0,1776,47,London,0.6577469706535339,0.6544330716133118,-0.09345852097811004,-0.38966808539289594
1776-11-25,5160,381.0,1776,48,London,0.6534419059753418,0.6544330716133118,-0.47956290938037605,-0.38966808539289594
1776-12-02,5161,374.0,1776,49,London,0.6534419059753418,0.6577469706535339,-0.47956290938037605,-0.09217993366061498
1776-12-09,5162,404.0,1776,50,London,0.6534419059753418,0.6577469706535339,-0.47956290938037605,-0.09217993366061498
1776-12-16,5163,413.0,1776,51,London,0.6534419059753418,0.6577469706535339,-0.47956290938037605,-0.09217993366061498
1776-12-23,5164,532.0,1776,52,London,0.6577469706535339,0.6534419059753418,-0.09345852097811004,-0.4786448556931963
1776-12-30,5165,406.0,1777,1,London,0.6577469706535339,0.6534419059753418,-0.09345852097811004,-0.4786448556931963
1777-01-06,5166,396.0,1777,2,London,0.6625474691390991,0.6534419059753418,0.33707938503390905,-0.4786448556931963
1777-01-13,5167,455.0,1777,3,London,0.6625474691390991,0.6534419059753418,0.33707938503390905,-0.4786448556931963
1777-01-20,5168,401.0,1777,4,London,0.6625474691390991,0.6577469706535339,0.33707938503390905,-0.09217993366061498
1777-01-27,5169,606.0,1777,5,London,0.6625474691390991,0.6577469706535339,0.33707938503390905,-0.09217993366061498
1777-02-03,5170,521.0,1777,6,London,0.6577469706535339,0.6625474691390991,-0.09345852097811004,0.33875999677512325
1777-02-10,5171,549.0,1777,7,London,0.6679598093032837,0.6625474691390991,0.8224909746676937,0.33875999677512325
1777-02-17,5172,595.0,1777,8,London,0.6679598093032837,0.6625474691390991,0.8224909746676937,0.33875999677512325
1777-02-24,5173,546.0,1777,9,London,0.6679598093032837,0.6625474691390991,0.8224909746676937,0.33875999677512325
1777-03-03,5174,471.0,1777,10,London,0.6679598093032837,0.6577469706535339,0.8224909746676937,-0.09217993366061498
1777-03-10,5175,637.0,1777,11,London,0.6577469706535339,0.6679598093032837,-0.09345852097811004,0.8246248503651452
1777-03-17,5176,510.0,1777,12,London,0.6577469706535339,0.6679598093032837,-0.09345852097811004,0.8246248503651452
1777-03-24,5177,402.0,1777,13,London,0.6577469706535339,0.6679598093032837,-0.09345852097811004,0.8246248503651452
1777-03-31,5178,462.0,1777,14,London,0.6515864133834839,0.6679598093032837,-0.6459747721320138,0.8246248503651452
1777-04-07,5179,452.0,1777,15,London,0.6515864133834839,0.6577469706535339,-0.6459747721320138,-0.09217993366061498
1777-04-14,5180,436.0,1777,16,London,0.6515864133834839,0.6577469706535339,-0.6459747721320138,-0.09217993366061498
1777-04-21,5181,432.0,1777,17,London,0.6515864133834839,0.6577469706535339,-0.6459747721320138,-0.09217993366061498
1777-04-28,5182,505.0,1777,18,London,0.6577469706535339,0.6515864133834839,-0.09345852097811004,-0.6452121092531428
1777-05-05,5183,417.0,1777,19,London,0.6539223790168762,0.6515864133834839,-0.43647116425859794,-0.6452121092531428
1777-05-12,5184,358.0,1777,20,London,0.6539223790168762,0.6515864133834839,-0.43647116425859794,-0.6452121092531428
1777-05-19,5185,387.0,1777,21,London,0.6539223790168762,0.6515864133834839,-0.43647116425859794,-0.6452121092531428
1777-05-26,5186,378.0,1777,22,London,0.6539223790168762,0.6577469706535339,-0.43647116425859794,-0.09217993366061498
1777-06-02,5187,365.0,1777,23,London,0.6577469706535339,0.6539223790168762,-0.09345852097811004,-0.43551287268816163
1777-06-09,5188,479.0,1777,24,London,0.6577469706535339,0.6539223790168762,-0.09345852097811004,-0.43551287268816163
1777-06-16,5189,373.0,1777,25,London,0.6577469706535339,0.6539223790168762,-0.09345852097811004,-0.43551287268816163
1777-06-23,5190,370.0,1777,26,London,0.6567873954772949,0.6539223790168762,-0.17951905995782788,-0.43551287268816163
1777-06-30,5191,315.0,1777,27,London,0.6567873954772949,0.6577469706535339,-0.17951905995782788,-0.09217993366061498
1777-07-07,5192,410.0,1777,28,London,0.6567873954772949,0.6577469706535339,-0.17951905995782788,-0.09217993366061498
1777-07-14,5193,449.0,1777,29,London,0.6567873954772949,0.6577469706535339,-0.17951905995782788,-0.09217993366061498
1777-07-21,5194,478.0,1777,30,London,0.6577469706535339,0.6567873954772949,-0.09345852097811004,-0.17832083359834638
1777-07-28,5195,320.0,1777,31,London,0.6577469706535339,0.6567873954772949,-0.09345852097811004,-0.17832083359834638
1777-08-04,5196,415.0,1777,32,London,0.6577469706535339,0.6567873954772949,-0.09345852097811004,-0.17832083359834638
1777-08-11,5197,360.0,1777,33,London,0.6577469706535339,0.6567873954772949,-0.09345852097811004,-0.17832083359834638
1777-08-18,5198,306.0,1777,34,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1777-08-25,5199,302.0,1777,35,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1777-09-01,5200,429.0,1777,36,London,0.6524126529693604,0.6577469706535339,-0.5718725799873559,-0.09217993366061498
1777-09-08,5201,340.0,1777,37,London,0.6524126529693604,0.6577469706535339,-0.5718725799873559,-0.09217993366061498
1777-09-15,5202,367.0,1777,38,London,0.6524126529693604,0.6577469706535339,-0.5718725799873559,-0.09217993366061498
1777-09-22,5203,331.0,1777,39,London,0.6524126529693604,0.6577469706535339,-0.5718725799873559,-0.09217993366061498
1777-09-29,5204,353.0,1777,40,London,0.6577469706535339,0.6524126529693604,-0.09345852097811004,-0.5710407225249713
1777-10-06,5205,414.0,1777,41,London,0.6717855334281921,0.6524126529693604,1.1656051863835264,-0.5710407225249713
1777-10-13,5206,504.0,1777,42,London,0.6717855334281921,0.6524126529693604,1.1656051863835264,-0.5710407225249713
1777-10-20,5207,424.0,1777,43,London,0.6717855334281921,0.6524126529693604,1.1656051863835264,-0.5710407225249713
1777-10-27,5208,484.0,1777,44,London,0.6717855334281921,0.6577469706535339,1.1656051863835264,-0.09217993366061498
1777-11-03,5209,476.0,1777,45,London,0.6577469706535339,0.6717855334281921,-0.09345852097811004,1.1680594526698405
1777-11-10,5210,508.0,1777,46,London,0.6577469706535339,0.6717855334281921,-0.09345852097811004,1.1680594526698405
1777-11-17,5211,524.0,1777,47,London,0.6577469706535339,0.6717855334281921,-0.09345852097811004,1.1680594526698405
1777-11-24,5212,398.0,1777,48,London,0.657555103302002,0.6717855334281921,-0.11066635220835488,1.1680594526698405
1777-12-01,5213,449.0,1777,49,London,0.657555103302002,0.6577469706535339,-0.11066635220835488,-0.09217993366061498
1777-12-08,5214,504.0,1777,50,London,0.657555103302002,0.6577469706535339,-0.11066635220835488,-0.09217993366061498
1777-12-15,5215,457.0,1777,51,London,0.657555103302002,0.6577469706535339,-0.11066635220835488,-0.09217993366061498
1777-12-22,5216,1014.0,1777,52,London,0.6577469706535339,0.657555103302002,-0.09345852097811004,-0.10940383308912342
1777-12-29,5217,451.0,1778,1,London,0.6577469706535339,0.657555103302002,-0.09345852097811004,-0.10940383308912342
1778-01-05,5218,385.0,1778,2,London,0.6651540994644165,0.657555103302002,0.5708578489547129,-0.10940383308912342
1778-01-12,5219,444.0,1778,3,London,0.6651540994644165,0.657555103302002,0.5708578489547129,-0.10940383308912342
1778-01-19,5220,548.0,1778,4,London,0.6651540994644165,0.6577469706535339,0.5708578489547129,-0.09217993366061498
1778-01-26,5221,401.0,1778,5,London,0.6651540994644165,0.6577469706535339,0.5708578489547129,-0.09217993366061498
1778-02-02,5222,482.0,1778,6,London,0.6577469706535339,0.6651540994644165,-0.09345852097811004,0.5727567565786433
1778-02-09,5223,436.0,1778,7,London,0.6642382144927979,0.6651540994644165,0.48871571329645186,0.5727567565786433
1778-02-16,5224,460.0,1778,8,London,0.6642382144927979,0.6651540994644165,0.48871571329645186,0.5727567565786433
1778-02-23,5225,492.0,1778,9,London,0.6642382144927979,0.6651540994644165,0.48871571329645186,0.5727567565786433
1778-03-02,5226,449.0,1778,10,London,0.6642382144927979,0.6577469706535339,0.48871571329645186,-0.09217993366061498
1778-03-09,5227,426.0,1778,11,London,0.6577469706535339,0.6642382144927979,-0.09345852097811004,0.4905379188593328
1778-03-16,5228,453.0,1778,12,London,0.6577469706535339,0.6642382144927979,-0.09345852097811004,0.4905379188593328
1778-03-23,5229,470.0,1778,13,London,0.6577469706535339,0.6642382144927979,-0.09345852097811004,0.4905379188593328
1778-03-30,5230,460.0,1778,14,London,0.6577469706535339,0.6642382144927979,-0.09345852097811004,0.4905379188593328
1778-04-06,5231,394.0,1778,15,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1778-04-13,5232,420.0,1778,16,London,0.6577469706535339,0.6577469706535339,-0.09345852097811004,-0.09217993366061498
1778-04-20,5233,321.0,1778,17,London,0.6593068242073059,0.6577469706535339,0.04643863444143254,-0.09217993366061498
1778-04-27,5234,388.0,1778,18,London,0.6593068242073059,0.6577469706535339,0.04643863444143254,-0.09217993366061498
1778-05-04,5235,418.0,1778,19,London,0.6593068242073059,0.6577469706535339,0.04643863444143254,-0.09217993366061498
1778-05-11,5236,338.0,1778,20,London,0.6593068242073059,0.6577469706535339,0.04643863444143254,-0.09217993366061498
1778-05-18,5237,378.0,1778,21,London,0.6577469706535339,0.6593068242073059,-0.09345852097811004,0.04784785386472392
1778-05-25,5238,411.0,1778,22,London,0.6627116203308105,0.6593068242073059,0.35180146245176996,0.04784785386472392
1778-06-01,5239,286.0,1778,23,London,0.6627116203308105,0.6593068242073059,0.35180146245176996,0.04784785386472392
1778-06-08,5240,276.0,1778,24,London,0.6627116203308105,0.6593068242073059,0.35180146245176996,0.04784785386472392
1778-06-15,5241,295.0,1778,25,London,0.6627116203308105,0.6577469706535339,0.35180146245176996,-0.09217993366061498
1778-06-22,5242,369.0,1778,26,London,0.6577469706535339,0.6627116203308105,-0.09345852097811004,0.35349582126288726
1778-06-29,5243,276.0,1778,27,London,0.6577469706535339,0.6627116203308105,-0.09345852097811004,0.35349582126288726
1778-07-06,5244,445.0,1778,28,London,0.6720067262649536,0.6627116203308105,1.185443105518487,0.35349582126288726
1778-07-13,5245,305.0,1778,29,London,0.6720067262649536,0.6627116203308105,1.185443105518487,0.35349582126288726
1778-07-20,5246,381.0,1778,30,London,0.6720067262649536,0.6577469706535339,1.185443105518487,-0.09217993366061498
1778-07-27,5247,388.0,1778,31,London,0.6720067262649536,0.6577469706535339,1.185443105518487,-0.09217993366061498
